latorigem,lonorigem,ticketdate,tickettime,usercard,busid,cardtype,sense,valor,route,val,projectid,feed_id,typecard,latdestino,londestino,feed_idstop_id,company,periodrange,tickettimerange,trafficzoneidorign,trafficzoneiddestination,totalcapacity,ticketmonth,ticketdateusercardtickettime,grididorign,grididdestination,validationorder,travelleddistance,ticketdatetime,startoperation,endoperation,stop_idorigem,stop_iddestino,tickettimehour,motive,status
-19.450891,-44.323811,2023-07-26,06:40:20,1642349527,16209,URBANO - SENIOR, ,0.0,012,,688,805170S47082P06:10:00,Gratuito Idoso,-19.440767,-44.339596,805170S47082P06:10:006116356,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,84.0,85,0.0,7,2023-07-26164234952706:40:20,200ME60086N91478,200ME60070N91490,1,,2023-07-26 06:40:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6116356.0,6415480.0,06,outros motivos,
-19.460693,-44.241241,2023-07-26,18:04:10,1642360615,11161,URBANO - VALE TRANSPORTE, ,4.25,001,,688,793321S47082P17:20:00,Vale Transporte,-19.465527,-44.253174,793321S47082P17:20:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:00:00,3.0,61,0.0,7,2023-07-26164236061518:04:10,200ME60172N91464,200ME60130N91444,3,,2023-07-26 18:04:10,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,,18,casa,
-19.440516,-44.341976,2023-07-26,06:22:38,1642368359,16212,URBANO - SENIOR, ,0.0,012,,688,2375594S47082P05:20:00,Gratuito Idoso,-19.464724,-44.248547,2375594S47082P05:20:006116426,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,85.0,1,0.0,7,2023-07-26164236835906:22:38,1KME6006N9148,200ME60164N91460,1,,2023-07-26 06:22:38,2023-07-26 04:30:00,2023-07-27 04:29:59,6116426.0,6116517.0,06,outros motivos,
-19.464724,-44.248547,2023-07-26,07:06:06,1642368359,14016,URBANO - SENIOR, ,0.0,007,,688,775994S47082P06:45:00,Gratuito Idoso,-19.419502,-44.229504,775994S47082P06:45:006116517,,Pico Manhã,07:00:00,1.0,98,,7,2023-07-26164236835907:06:06,200ME60164N91460,200ME60186N91508,2,,2023-07-26 07:06:06,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6115941.0,07,trabalho,
-19.419502,-44.229504,2023-07-26,21:13:22,1642368359,11142,URBANO - SENIOR, ,0.0,007,,688,928317S47082P21:05:00,Gratuito Idoso,-19.467798,-44.244892,928317S47082P21:05:006115941,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Noite,21:00:00,98.0,10,0.0,7,2023-07-26164236835921:13:22,200ME60186N91508,200ME60168N91456,3,,2023-07-26 21:13:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6115941.0,,21,outros motivos,
-19.486942,-44.274017,2023-07-26,16:40:18,1642372423,20011,URBANO - VALE TRANSPORTE, ,4.25,013,,688,775907S47082P16:25:00,Vale Transporte,-19.467701,-44.244759,775907S47082P16:25:006352738,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:30:00,63.0,63,0.0,7,2023-07-26164237242316:40:18,200ME60138N91436,200ME60138N91436,2,,2023-07-26 16:40:18,2023-07-26 04:30:00,2023-07-27 04:29:59,6352738.0,6352738.0,16,casa,
-19.409494,-44.224617,2023-07-26,06:25:44,1642443959,12014,URBANO - VALE TRANSPORTE, ,4.25,007,,688,928317S47082P06:20:00,Vale Transporte,-19.42272,-44.229179,928317S47082P06:20:006115756,,Pico Manhã,06:00:00,97.0,79,,7,2023-07-26164244395906:25:44,200ME60192N91520,200ME60186N91506,1,,2023-07-26 06:25:44,2023-07-26 04:30:00,2023-07-27 04:29:59,6115756.0,6352755.0,06,trabalho,
-19.457558,-44.243019,2023-07-26,18:26:36,1642642231,14017,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804622S47082P18:10:00,Vale Transporte,-19.420876,-44.255653,804622S47082P18:10:006116567,,Pico Tarde,18:00:00,4.0,4,,7,2023-07-26164264223118:26:36,200ME60170N91466,200ME60170N91466,2,,2023-07-26 18:26:36,2023-07-26 04:30:00,2023-07-27 04:29:59,6116567.0,6116567.0,18,casa,
-19.417826,-44.197754,2023-07-26,08:20:18,1642648487,14221,URBANO - VALE TRANSPORTE, ,4.25,015,,688,2387963S47082P07:41:00,Vale Transporte,-19.460022,-44.241581,2387963S47082P07:41:006397259,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,08:00:00,92.0,3,0.0,7,2023-07-26164264848708:20:18,200ME60220N91510,200ME60172N91464,1,,2023-07-26 08:20:18,2023-07-26 04:30:00,2023-07-27 04:29:59,6397259.0,,08,outros motivos,
-19.440424,-44.34177,2023-07-26,09:47:10,1642851015,1901,URBANO - SENIOR, ,0.0,012,,688,805184S47082P09:40:00,Gratuito Idoso,-19.432978,-44.349365,805184S47082P09:40:006116355,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,09:30:00,85.0,102,0.0,7,2023-07-26164285101509:47:10,1KME6006N9148,1KME6006N9149,1,,2023-07-26 09:47:10,2023-07-26 04:30:00,2023-07-27 04:29:59,6116355.0,6419451.0,09,outros motivos,
-19.432978,-44.349365,2023-07-26,13:48:02,1642851015,1901,URBANO - SENIOR, ,0.0,012,,688,805177S47082P13:40:00,Gratuito Idoso,-19.440424,-44.34177,805177S47082P13:40:006419451,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,13:30:00,102.0,102,0.0,7,2023-07-26164285101513:48:02,1KME6006N9149,1KME6006N9149,2,,2023-07-26 13:48:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6419451.0,6419451.0,13,casa,
-19.440008,-44.210133,2023-07-26,07:13:02,167556,14184,URBANO - VALE TRANSPORTE, ,4.25,035,,688,776023S47082P07:05:00,Vale Transporte,-19.460627,-44.241287,776023S47082P07:05:006116240,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,73.0,3,0.0,7,2023-07-2616755607:13:02,200ME60206N91486,200ME60172N91464,1,,2023-07-26 07:13:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6116240.0,6116063.0,07,trabalho,
-19.460627,-44.241287,2023-07-26,18:12:20,167556,14197,URBANO - VALE TRANSPORTE, ,4.25,035,,688,804642S47082P17:45:00,Vale Transporte,-19.440008,-44.210133,804642S47082P17:45:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:00:00,3.0,3,0.0,7,2023-07-2616755618:12:20,200ME60172N91464,200ME60172N91464,2,,2023-07-26 18:12:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,18,casa,
-19.419994,-44.248268,2023-07-26,06:19:16,1677573442,14014,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804623S47082P06:10:00,Vale Transporte,-19.459885,-44.24128,804623S47082P06:10:006116658,,Pico Manhã,06:00:00,81.0,3,,7,2023-07-26167757344206:19:16,200ME60166N91510,200ME60172N91464,1,,2023-07-26 06:19:16,2023-07-26 04:30:00,2023-07-27 04:29:59,6116658.0,6116065.0,06,transferencia,
-19.459885,-44.24128,2023-07-26,06:40:28,1677573442,20012,URBANO - VALE TRANSPORTE, ,2.12,004,,688,920878S47082P05:20:00,Vale Transporte,-19.465172,-44.243095,920878S47082P05:20:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,3.0,1,0.0,7,2023-07-26167757344206:40:28,200ME60172N91464,200ME60170N91458,2,,2023-07-26 06:40:28,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6226332.0,06,trabalho,
-19.457363,-44.243305,2023-07-26,06:10:44,1692835814,16211,URBANO - VALE TRANSPORTE, ,2.12,001,,688,793322S47082P05:35:00,Vale Transporte,-19.421003,-44.24374,793322S47082P05:35:006116567,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,4.0,80,0.0,7,2023-07-26169283581406:10:44,200ME60170N91468,200ME60172N91508,2,,2023-07-26 06:10:44,2023-07-26 04:30:00,2023-07-27 04:29:59,6116567.0,6116396.0,06,trabalho,
-19.436256,-44.245068,2023-07-26,09:59:32,1693155478,11161,URBANO - VALE TRANSPORTE, ,4.25,001,,688,2346442S47082P09:50:00,Vale Transporte,-19.472923,-44.213631,2346442S47082P09:50:006116481,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,09:30:00,33.0,44,0.0,7,2023-07-26169315547809:59:32,200ME60170N91490,200ME60200N91448,1,,2023-07-26 09:59:32,2023-07-26 04:30:00,2023-07-27 04:29:59,6116481.0,6116313.0,09,trabalho,
-19.472923,-44.213631,2023-07-26,17:26:04,1693155478,11161,URBANO - VALE TRANSPORTE, ,4.25,001,,688,793321S47082P17:20:00,Vale Transporte,-19.436256,-44.245068,793321S47082P17:20:006116313,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,44.0,44,0.0,7,2023-07-26169315547817:26:04,200ME60200N91448,200ME60200N91448,2,,2023-07-26 17:26:04,2023-07-26 04:30:00,2023-07-27 04:29:59,6116313.0,6116313.0,17,casa,
-19.460112,-44.241104,2023-07-26,12:39:54,1696731146,16204,URBANO - VALE TRANSPORTE, ,2.12,006,,688,801287S47082P12:10:00,Vale Transporte,-19.467239,-44.254791,801287S47082P12:10:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,12:30:00,3.0,7,0.0,7,2023-07-26169673114612:39:54,200ME60172N91464,200ME60158N91456,2,,2023-07-26 12:39:54,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6352740.0,12,trabalho,
-19.467112,-44.248779,2023-07-26,07:08:22,1696769754,16215,URBANO - VALE TRANSPORTE, ,4.25,011,,688,2375591S47082P07:00:00,Vale Transporte,-19.467833,-44.244999,2375591S47082P07:00:006116535,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,1.0,10,0.0,7,2023-07-26169676975407:08:22,200ME60164N91456,200ME60168N91456,1,,2023-07-26 07:08:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6116535.0,,07,trabalho,
-19.447477,-44.215485,2023-07-26,05:29:40,1696772618,11157,URBANO - VALE TRANSPORTE, ,4.25,003,,688,775836S47082P05:20:00,Vale Transporte,-19.459841,-44.241306,775836S47082P05:20:006116303,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Madrugada,05:00:00,48.0,3,0.0,7,2023-07-26169677261805:29:40,200ME60200N91478,200ME60172N91464,1,,2023-07-26 05:29:40,2023-07-26 04:30:00,2023-07-27 04:29:59,6116303.0,6116065.0,05,transferencia,
-19.459841,-44.241306,2023-07-26,06:00:00,1696772618,16208,URBANO - VALE TRANSPORTE, ,2.12,004,,688,920878S47082P05:20:00,Vale Transporte,-19.473898,-44.196014,920878S47082P05:20:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:00:00,3.0,68,0.0,7,2023-07-26169677261806:00:00,200ME60172N91464,200ME60220N91448,2,,2023-07-26 06:00:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6350465.0,06,trabalho,
-19.473898,-44.196014,2023-07-26,17:01:22,1696772618,1905,URBANO - VALE TRANSPORTE, ,4.25,004,,688,800222S47082P17:00:00,Vale Transporte,-19.460678,-44.241226,800222S47082P17:00:006350465,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:00:00,68.0,3,0.0,7,2023-07-26169677261817:01:22,200ME60220N91448,200ME60172N91464,3,,2023-07-26 17:01:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6350465.0,6116063.0,17,transferencia,
-19.460678,-44.241226,2023-07-26,17:43:00,1696772618,14189,URBANO - VALE TRANSPORTE, ,2.12,035,,688,804642S47082P17:20:00,Vale Transporte,-19.447477,-44.215485,804642S47082P17:20:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:30:00,3.0,3,0.0,7,2023-07-26169677261817:43:00,200ME60172N91464,200ME60172N91464,4,,2023-07-26 17:43:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116065.0,17,casa,
-19.458912,-44.242462,2023-07-26,05:54:08,1696788810,14017,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804621S47082P05:30:00,Vale Transporte,-19.464382,-44.248352,804621S47082P05:30:006116065,,Pico Manhã,05:30:00,3.0,1,,7,2023-07-26169678881005:54:08,200ME60172N91466,200ME60164N91460,1,,2023-07-26 05:54:08,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6115898.0,05,transferencia,
-19.425119,-44.229935,2023-07-26,06:39:56,1696794074,1903,URBANO - VALE TRANSPORTE, ,4.25,005,,688,775956S47082P06:35:00,Vale Transporte,-19.46048,-44.24136,775956S47082P06:35:006116074,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,78.0,3,0.0,7,2023-07-26169679407406:39:56,200ME60186N91502,200ME60172N91464,1,,2023-07-26 06:39:56,2023-07-26 04:30:00,2023-07-27 04:29:59,6116074.0,6116063.0,06,trabalho,
-19.46048,-44.24136,2023-07-26,17:03:42,1696794074,14016,URBANO - VALE TRANSPORTE, ,4.25,007,,688,775994S47082P16:40:00,Vale Transporte,-19.425119,-44.229935,775994S47082P16:40:006116063,,Pico Tarde,17:00:00,3.0,3,,7,2023-07-26169679407417:03:42,200ME60172N91464,200ME60172N91464,2,,2023-07-26 17:03:42,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,17,casa,
-19.432337,-44.244694,2023-07-26,05:45:34,1696795034,14017,URBANO - EMPRESARIAL, ,0.0,019,,688,804621S47082P05:30:00,Gratuito Outros,-19.464382,-44.248352,804621S47082P05:30:006116495,,Pico Manhã,05:30:00,57.0,1,,7,2023-07-26169679503405:45:34,200ME60170N91496,200ME60164N91460,1,,2023-07-26 05:45:34,2023-07-26 04:30:00,2023-07-27 04:29:59,6116495.0,6115898.0,05,transferencia,
-19.42643,-44.233757,2023-07-26,07:18:32,1696797242,14189,URBANO - VALE TRANSPORTE, ,4.25,008,,688,775832S47082P07:10:00,Vale Transporte,-19.467024,-44.238758,775832S47082P07:10:006115922,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,55.0,11,0.0,7,2023-07-26169679724207:18:32,200ME60182N91502,200ME60174N91456,1,,2023-07-26 07:18:32,2023-07-26 04:30:00,2023-07-27 04:29:59,6115922.0,6116276.0,07,trabalho,
-19.433819,-44.207619,2023-07-26,09:11:40,1696801306,12011,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P09:00:00,Vale Transporte,-19.464527,-44.247864,775873S47082P09:00:006397231,,Entre Pico,09:00:00,76.0,1,,7,2023-07-26169680130609:11:40,200ME60208N91492,200ME60166N91460,1,,2023-07-26 09:11:40,2023-07-26 04:30:00,2023-07-27 04:29:59,6397231.0,6116517.0,09,trabalho,
-19.464527,-44.247864,2023-07-26,19:02:52,1696801306,14188,URBANO - VALE TRANSPORTE, ,4.25,015,,688,775873S47082P18:30:00,Vale Transporte,-19.433819,-44.207619,775873S47082P18:30:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,19:00:00,1.0,1,0.0,7,2023-07-26169680130619:02:52,200ME60166N91460,200ME60166N91460,2,,2023-07-26 19:02:52,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,19,casa,
-19.55184,-44.244202,2023-07-26,15:21:30,1696837370,20013,URBANO - VALE TRANSPORTE, ,4.25,013,,688,775907S47082P15:20:00,Vale Transporte,-19.467714,-44.245098,775907S47082P15:20:006115930,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,15:00:00,64.0,10,0.0,7,2023-07-26169683737015:21:30,1KME6016N9136,200ME60168N91456,2,,2023-07-26 15:21:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6115930.0,,15,outros motivos,
-19.464558,-44.247879,2023-07-26,15:55:44,1696898938,12012,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803430S47082P15:10:00,Vale Transporte,-19.412565,-44.198975,803430S47082P15:10:006116517,,Pico Tarde,15:30:00,1.0,3,,7,2023-07-26169689893815:55:44,200ME60166N91460,200ME60172N91464,3,,2023-07-26 15:55:44,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,,15,casa,
-19.459906,-44.241287,2023-07-26,07:10:30,1696940266,11143,URBANO - VALE TRANSPORTE, ,2.12,003,,688,775836S47082P06:40:00,Vale Transporte,-19.479687,-44.261364,775836S47082P06:40:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,3.0,39,0.0,7,2023-07-26169694026607:10:30,200ME60172N91464,200ME60150N91444,1,,2023-07-26 07:10:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116576.0,07,trabalho,
-19.460995,-44.240959,2023-07-26,17:26:30,1696940266,12014,URBANO - VALE TRANSPORTE, ,2.12,007,,688,928313S47082P16:40:00,Vale Transporte,-19.459906,-44.241287,928313S47082P16:40:006116063,,Pico Tarde,17:00:00,3.0,39,,7,2023-07-26169694026617:26:30,200ME60172N91464,200ME60150N91444,3,,2023-07-26 17:26:30,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116576.0,17,casa,
-19.445704,-44.213703,2023-07-26,07:17:42,1696958442,11157,URBANO - VALE TRANSPORTE, ,4.25,003,,688,775836S47082P07:05:00,Vale Transporte,-19.459614,-44.241447,775836S47082P07:05:006116300,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,48.0,3,0.0,7,2023-07-26169695844207:17:42,200ME60202N91480,200ME60172N91464,1,,2023-07-26 07:17:42,2023-07-26 04:30:00,2023-07-27 04:29:59,6116300.0,6116065.0,07,transferencia,
-19.459614,-44.241447,2023-07-26,07:43:26,1696958442,11146,URBANO - VALE TRANSPORTE, ,2.12,004,,688,920876S47082P07:45:00,Vale Transporte,-19.445704,-44.213703,920876S47082P07:45:006116065,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:30:00,3.0,3,0.0,7,2023-07-26169695844207:43:26,200ME60172N91464,200ME60172N91464,2,,2023-07-26 07:43:26,2023-07-26 04:30:00,2023-07-27 04:29:59,6116065.0,6116065.0,07,casa,
-19.460619,-44.241276,2023-07-26,11:42:40,1696984202,16207,URBANO - VALE TRANSPORTE, ,4.25,007,,688,928315S47082P11:00:00,Vale Transporte,-19.426035,-44.228283,928315S47082P11:00:006116063,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:30:00,3.0,3,0.0,7,2023-07-26169698420211:42:40,200ME60172N91464,200ME60172N91464,2,,2023-07-26 11:42:40,2023-07-26 04:30:00,2023-07-27 04:29:59,6116063.0,6116063.0,11,casa,
-19.432184,-44.21389,2023-07-26,06:47:20,1696985050,14188,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803430S47082P06:32:00,Vale Transporte,-19.463051,-44.24358,803430S47082P06:32:006415469,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,76.0,2,0.0,7,2023-07-26169698505006:47:20,200ME60202N91494,200ME60170N91460,1,,2023-07-26 06:47:20,2023-07-26 04:30:00,2023-07-27 04:29:59,6415469.0,6116422.0,06,trabalho,
-19.470688,-44.196934,2023-07-26,08:44:48,1697003610,14218,URBANO - VALE TRANSPORTE, ,4.25,004,,688,775890S47082P08:40:00,Vale Transporte,-19.462978,-44.243866,775890S47082P08:40:006350467,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,08:30:00,68.0,2,0.0,7,2023-07-26169700361008:44:48,200ME60218N91450,200ME60170N91460,1,,2023-07-26 08:44:48,2023-07-26 04:30:00,2023-07-27 04:29:59,6350467.0,6116422.0,08,transferencia,
-19.434082,-44.233711,2023-07-26,05:43:00,1697018954,11142,URBANO - VALE TRANSPORTE, ,4.25,007,,688,928316S47082P05:25:00,Vale Transporte,-19.470488,-44.257927,928316S47082P05:25:006115796,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,05:30:00,55.0,8,0.0,7,2023-07-26169701895405:43:00,200ME60182N91492,200ME60154N91454,1,,2023-07-26 05:43:00,2023-07-26 04:30:00,2023-07-27 04:29:59,6115796.0,6352730.0,05,outros motivos,
-19.470488,-44.257927,2023-07-26,11:18:44,1697018954,14227,URBANO - VALE TRANSPORTE, ,4.25,019,,688,804622S47082P11:10:00,Vale Transporte,-19.434082,-44.233711,804622S47082P11:10:006352730,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:00:00,8.0,8,0.0,7,2023-07-26169701895411:18:44,200ME60154N91454,200ME60154N91454,2,,2023-07-26 11:18:44,2023-07-26 04:30:00,2023-07-27 04:29:59,6352730.0,6352730.0,11,casa,
-19.435038,-44.210869,2023-07-26,13:50:10,1697031178,14180,URBANO - EMPRESARIAL, ,0.0,034,,688,804634S47082P13:25:00,Gratuito Outros,-19.459911,-44.241268,804634S47082P13:25:006397229,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,13:30:00,76.0,3,0.0,7,2023-07-26169703117813:50:10,200ME60206N91490,200ME60172N91464,1,,2023-07-26 13:50:10,2023-07-26 04:30:00,2023-07-27 04:29:59,6397229.0,,13,transferencia,
-19.565573,-44.223946,2023-07-26,16:11:22,1697111546,20011,URBANO - VALE TRANSPORTE, ,4.25,013,,688,803403S47082P15:10:00,Vale Transporte,-19.464518,-44.244339,803403S47082P15:10:006116168,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,16:00:00,89.0,1,0.0,7,2023-07-26169711154616:11:22,200ME60186N91346,200ME60170N91460,1,,2023-07-26 16:11:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6116168.0,,16,outros motivos,
-19.435652,-44.230904,2023-07-26,17:36:54,1697129450,14198,URBANO - VALE TRANSPORTE, ,4.25,009,,688,775938S47082P17:25:00,Vale Transporte,-19.41791,-44.223961,775938S47082P17:25:006352797,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,17:30:00,54.0,54,0.0,7,2023-07-26169712945017:36:54,200ME60184N91490,200ME60184N91490,2,,2023-07-26 17:36:54,2023-07-26 04:30:00,2023-07-27 04:29:59,6352797.0,6352797.0,17,casa,
-19.463236,-44.243885,2023-07-26,18:22:40,1697133466,12171,URBANO - VALE TRANSPORTE, ,4.25,001,,688,775952S47082P18:00:00,Vale Transporte,-19.473667,-44.225121,775952S47082P18:00:006116454,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:00:00,1.0,1,0.0,7,2023-07-26169713346618:22:40,200ME60170N91460,200ME60170N91460,2,,2023-07-26 18:22:40,2023-07-26 04:30:00,2023-07-27 04:29:59,6116454.0,6116454.0,18,casa,
-19.432518,-44.212997,2023-07-26,07:34:02,1697205546,14199,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803430S47082P07:20:00,Vale Transporte,-19.464617,-44.247955,803430S47082P07:20:006415469,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:30:00,76.0,1,0.0,7,2023-07-26169720554607:34:02,200ME60204N91494,200ME60166N91460,1,,2023-07-26 07:34:02,2023-07-26 04:30:00,2023-07-27 04:29:59,6415469.0,6116517.0,07,trabalho,
-19.464617,-44.247955,2023-07-26,18:05:22,1697205546,14221,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803430S47082P17:31:00,Vale Transporte,-19.432518,-44.212997,803430S47082P17:31:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Tarde,18:00:00,1.0,1,0.0,7,2023-07-26169720554618:05:22,200ME60166N91460,200ME60166N91460,2,,2023-07-26 18:05:22,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,18,casa,
-19.464645,-44.248135,2023-07-26,11:46:46,1697222458,11142,URBANO - VALE TRANSPORTE, ,4.25,007,,688,775994S47082P11:30:00,Vale Transporte,-19.425739,-44.230492,775994S47082P11:30:006116517,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,11:30:00,1.0,1,0.0,7,2023-07-26169722245811:46:46,200ME60166N91460,200ME60166N91460,2,,2023-07-26 11:46:46,2023-07-26 04:30:00,2023-07-27 04:29:59,6116517.0,6116517.0,11,casa,
-19.417847,-44.185688,2023-07-26,07:10:44,1697265434,16210,URBANO - VALE TRANSPORTE, ,4.25,034,,688,775916S47082P07:00:00,Vale Transporte,-19.462946,-44.244595,775916S47082P07:00:006415667,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,07:00:00,105.0,1,0.0,7,2023-07-26169726543407:10:44,200ME60232N91510,200ME60168N91462,1,,2023-07-26 07:10:44,2023-07-26 04:30:00,2023-07-27 04:29:59,6415667.0,6116422.0,07,trabalho,
-19.419748,-44.194786,2023-07-26,06:34:38,1697269418,14188,URBANO - VALE TRANSPORTE, ,4.25,015,,688,803430S47082P06:32:00,Vale Transporte,-19.433887,-44.207359,803430S47082P06:32:006397263,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Pico Manhã,06:30:00,92.0,73,0.0,7,2023-07-26169726941806:34:38,200ME60222N91508,200ME60208N91492,1,,2023-07-26 06:34:38,2023-07-26 04:30:00,2023-07-27 04:29:59,6397263.0,6115764.0,06,trabalho,
-19.470604,-44.197453,2023-07-26,13:10:46,1697330730,20017,URBANO - VALE TRANSPORTE, ,4.25,004,,688,775890S47082P13:05:00,Vale Transporte,-19.468267,-44.214527,775890S47082P13:05:006350467,Turi - Transp. Urbano Rodoviário e Intermunicipal ,Entre Pico,13:00:00,68.0,46,0.0,7,2023-07-26169733073013:10:46,200ME60218N91450,200ME60200N91454,2,,2023-07-26 13:10:46,2023-07-26 04:30:00,2023-07-27 04:29:59,6350467.0,,13,trabalho,
